pos,fitness,ins_count,fitness_sd,fitness_se
12237,0.827811642573941,6,0.247047335648677,0.100856652442224
12239,0.805690150768081,4,0.15834714803119,0.0791735740155949
12248,0.951536340612698,4,0.170231510490742,0.0851157552453709
12283,0.710582750146826,2,0.088934277878898,0.0628860309680975
12317,1.04274977658346,2,0.0503129990518989,0.03557666281143
12325,1.03702131534916,6,0.0635851841630265,0.0259585427333855
12495,0.386946688259769,2,0.547225254452319,0.386946688259769
12508,0.800231137792256,1,,
12605,0,1,,
12764,0.682878558755311,2,0.230615711079469,0.16306993315245
12766,0,1,,
12784,0.802576640671866,1,,
13378,0.886771249769719,2,0.0521085103804318,0.036846281047533
13516,0.970684420793558,1,,
13625,0.96454687588548,2,0.0708083648207163,0.0500690749294594
13643,0.858213401937446,2,0.0399030555068997,0.028215721138992
13775,0.96339331387838,1,,
14014,0.771776351381522,4,0.105754202337528,0.0528771011687642
21270,0.969762555255131,2,0.00600816580616094,0.00424841478402954
21333,1.06099756036711,2,0.12818655651107,0.09064158336593
21591,0.927824548905452,2,0.0248079569411372,0.017541874580462
22026,0.985710404596434,5,0.0817857860626195,0.0365757154458544
22112,0.94544903039558,2,0.0567718522559938,0.040143761710734
22138,0.953815386232276,2,0.075557183313561,0.053426996688374
22142,1.00691917941458,2,0.0817786881595955,0.05782626495419
22363,0.954500479512953,2,0.104958280202346,0.0742167116727565
22408,0.990093299473247,3,0.014688906515131,0.00848064413061214
22484,1.01350296650331,5,0.0470555026703578,0.0210438605372686
22654,0.985983825764158,2,0.0550449565367738,0.0389226620372715
22658,0.925065378554183,2,0.00988706591999237,0.00699121135806502
22749,0.973954492140066,2,0.268434081905514,0.189811559616974
22766,1.02123799591559,2,0.050396629823734,0.0356357986973105
22792,0.993429526910389,6,0.058440897120405,0.0238583963425799
22941,0.817156559317646,2,0.189895840045172,0.134276636215057
23051,0.907094731695884,2,0.0368263529518559,0.0260401638986265
23217,0.979228543780856,2,0.0915712674001369,0.0647506641404835
23236,0.883046108924091,2,0.0561206844436376,0.0396833165349265
23238,0.931908472620704,4,0.0481744812322762,0.0240872406161381
23282,0.953119738734395,2,0.0244852276992926,0.0173136705450665
23292,0.877507236176098,2,0.283817815477866,0.200689501945952
23395,0.832712541117934,2,0.110452302988802,0.078101572441053
23436,0.895385886195844,6,0.0264817262311297,0.0108111194623908
23526,0.845659662235871,2,0.0378544534951714,0.0267671407645465
23530,0.974354897213959,2,0.110843209198744,0.078377984872911
23615,0.881044554502094,3,0.0374408366531327,0.021616477120371
23621,0.913287045291377,2,0.0286246030029659,0.02024065089217
23721,0.863134929304443,2,0.0751979766282824,0.053172999205366
23886,0.878910858647326,2,4.25806514625043e-05,3.01090673964777e-05
23893,0.990672184906155,2,0.0586406451552686,0.0414651978424445
23904,0.897984614625309,2,0.014321218274241,0.0101266305565685
23934,0.918532824263887,2,0.0452818159228476,0.0320190791034865
23938,0.743786515566841,5,0.41982674533858,0.187752228269911
24012,0.851223882841561,2,0.11132095594984,0.0787158028403005
24016,0.93962861421947,6,0.0519825693072809,0.0212217950536167
24051,0.945166039179462,2,0.0308726823954617,0.0218302830752495
24068,0.88454011649722,3,0.137932394970651,0.0796353053662754
24153,1.02024575442866,6,0.0588756732208762,0.0240358929423317
24156,1.02402188413371,3,0.0343593974247709,0.0198374073523848
24158,1.04652622868518,6,0.0622274146989424,0.0254042356708291
24234,1.05763320727825,6,0.0470835187430568,0.0192217660358762
24281,0.97241821370704,5,0.112179924798002,0.0501683875118292
24321,1.07893623370317,4,0.137427953378655,0.0687139766893273
24820,0.714413683248961,2,0.238198799127472,0.168431986133527
24824,0.971415620430954,2,0.0875786402217361,0.0619274503878865
24931,0.997560281843165,2,0.00479290803906301,0.00338909777602497
24953,0.936437261779139,2,0.0272812777252283,0.0192907764789424
24956,1.00576769162756,2,0.0768411360597333,0.0543348883819155
25131,1.07986338011961,2,0.168375606578683,0.119059533198185
25155,1.01381960603408,4,0.0351753732058587,0.0175876866029294
25322,0.891874085394421,2,0.0356731187380146,0.025224704165723
25343,0.981793411495325,3,0.0520694653939481,0.0300623198617559
25477,1.10001993555762,2,0.0153980153300884,0.0108880410567199
25646,1.0900861216204,2,0.020261299558327,0.014326902313345
25664,1.0149697736851,2,0.0944941317172276,0.0668174413195864
25681,1.03921416696199,6,0.0349486042280009,0.0142677079301795
25683,1.03657685778806,2,0.0033028332471526,0.00233545578618999
25713,0.996542407063131,5,0.0628046266066545,0.0280870828787943
25755,0.965493046122078,2,0.0217569476953415,0.015384485253297
25761,0.91863676287464,2,0.0164024520994732,0.011598285107625
25802,1.00892138392605,2,0.00662901991675059,0.00468742493575502
25809,1.01119991776677,6,0.202007976985869,0.0824694112645445
25841,0.984077557136903,2,0.0187744183663735,0.013275518539696
25928,0.996297028661711,2,0.0106499456924496,0.00753064881839954
25971,1.03282966189376,3,0.0165899473739692,0.00957821058220283
25990,0.977078486451358,2,0.0298634927620133,0.021116678241935
26221,0.992213823587492,2,0.11145614460963,0.078811395658378
26303,1.00284898966991,2,0.0180391617950463,0.0127556136321985
26340,1.02192609663664,1,,
26362,0.9827181695135,2,0.0367063706991413,0.02595532363411
26384,1.0289664689603,2,0.00489874125744122,0.003463933162415
26701,0.988202522122585,3,0.0965931313907993,0.0557680704103469
26911,1.01746114122104,2,0.0377628353752995,0.0267023569707055
26938,1.0615801286638,2,0.0464553490108361,0.03284889230795
26947,1.22191886461898,2,0.0256252190019299,0.018119766125655
26999,1.10258929804357,2,0.0255504773340712,0.0180669157854749
27022,0.985997858805264,4,0.0711840830104456,0.0355920415052228
27196,0.955236001236575,2,0.00946615025982568,0.00669357904045353
27206,0.907589692405444,4,0.111186953237674,0.0555934766188372
27210,0.979741145582267,6,0.0370778280812318,0.0151369599282759
27214,1.21495655386166,1,,
27305,1.06770338558296,2,0.0706774953134911,0.04997653621345
27873,1.00211310932571,2,0.0403447422323911,0.028528040817747
27875,0.976153723325134,3,0.134065269838053,0.0774026196299799
27901,0.955671430595397,2,0.000651767300774745,0.000460869078133474
27942,0.933372753659906,6,0.096254394585098,0.0392956920390004
27946,0.860378419633886,3,0.0767528955814494,0.0443133049250331
28011,1.021820253699,2,0.0619228864530165,0.0437860929215725
28043,0.968907401820354,2,0.0416498916048429,0.029450920789469
28171,0.943143178428887,3,0.0243381494091426,0.0140516371129458
28173,1.03069762323948,6,0.136641509708873,0.0557836627450486
28184,0.94604771322055,2,0.0082666088672142,0.00584537518742401
28206,0.949893310389628,2,0.0145632964142713,0.010297805650961
28374,0.9734015930876,2,0.0665083915515909,0.04702853467194
28381,1.00158891109279,4,0.0547420624928916,0.0273710312464458
28383,0.980486064429927,3,0.0425175609943355,0.024547525285366
28419,0.987032596822328,2,0.0315918137002552,0.0223387856974325
28481,0.992838315209317,4,0.0956685311438307,0.0478342655719153
28498,0.84803237830883,6,0.42709817623783,0.174362100309328
28559,0.842294350032756,2,0.0113116977010016,0.00799857815111049
28565,0.930035555722127,3,0.0918775740391731,0.0530455421040064
28590,0.982397530768635,2,0.00596781848106645,0.00421988491685249
28669,1.0043071036582,3,0.0902465525832284,0.0521038714273626
28714,1.01617835709889,4,0.0811962693855734,0.0405981346927867
28751,1.00617207961399,2,0.00168095054702411,0.00118861153063998
28807,1.00090566204601,2,0.0621563697072145,0.0439511905139095
28837,0.978773640630899,2,0.0409237105624183,0.0289374332500015
28839,0.829088990828923,4,0.0493265390443785,0.0246632695221893
28843,0.575249111032503,6,0.301452102011477,0.123067305302924
29877,0.889719411145213,2,0.00945814557482745,0.00668791887341003
29881,0.907756341152512,2,0.0307474855611675,0.021741755544737
29909,0.978554794663391,6,0.115796540974436,0.047273739894442
29926,0.982192224201514,2,0.0402256290567415,0.0284438150835165
30196,1.0199678972882,3,0.158764927778488,0.0916629737907813
30343,0.991383185590985,5,0.0776012451889407,0.03470433187622
30372,1.11839729069975,2,0.0322353834117758,0.022793858204615
30403,1.04214438553679,4,0.0177904720745178,0.0088952360372589
30407,1.02282218070058,4,0.0433134110540224,0.0216567055270112
30449,0.950433565460858,2,0.0798540331763201,0.0564653283640715
30535,0.981118921683136,5,0.0339138875374137,0.015166751582988
30590,1.01792612897999,6,0.0333075674345507,0.0135977574646651
30843,0.952073406222843,2,0.0976500845208846,0.069049036948157
30849,1.04205062776531,2,0.00556776813979719,0.003937006607725
30875,0.948267690642081,2,0.238015953716879,0.168302694903788
30902,1.06113877061135,2,0.00389864346438469,0.00275675723109503
31084,0.864909554796669,2,0.00757607802231954,0.00535709614438051
31086,1.01524222390025,2,0.0283181606010066,0.0200239633917015
31126,1.04974668150289,2,0.0446104786250635,0.0315443719477599
31129,0.974484162334976,6,0.071483849842491,0.0291831594939724
31296,1.00371575888547,2,0.0453689510943625,0.0320806929741446
31380,0.935333823110554,3,0.139627158001521,0.0806137772583605
31399,0.966165522913572,1,,
31455,1.00697297729667,2,0.0872848148861774,0.0617196845006285
31477,1.02130122049729,1,,
31522,1.04601815294409,2,0.0564167347443675,0.039892655710145
34193,0.999531895635009,2,0.0103193040596036,0.00729684987767154
34226,1.00821400233118,3,0.164322965662998,0.0948719084595696
34311,1.05487096053569,2,0.0260853002722142,0.01844509271177
34395,0.980781163728306,6,0.0621864390704545,0.0253875074405482
34458,1.00257940923568,6,0.0319775864997025,0.0130547950216639
34665,1.06990833952315,2,0.0616802480662445,0.0436145216729099
34724,0.965643357503232,2,0.0295949898084192,0.02092681798268
35006,0.873496139664709,2,0.0819974525284549,0.0579809547228925
35009,1.01763023310648,2,0.0962988391543252,0.068093562186416
35196,0.962685485219807,2,0.02264971255365,0.016015765338612
35221,0.978988310116597,5,0.084243497686814,0.0376748374980125
35361,0.954426533401221,2,0.0512797350431602,0.036260248386468
35640,0.969198597194096,2,0.0453996012687578,0.032102365920304
35712,0.976750331448312,5,0.0616950887799417,0.0275908824779668
35722,1.00113403028956,6,0.123361431231936,0.0503620934096133
35816,0.98581321442221,2,0.00932508341670244,0.00659382971908051
35838,1.00275695872553,4,0.0386919827345145,0.0193459913672572
35887,0.996901508068305,2,0.0375110273332776,0.0265243017966345
36018,1.15980853633327,2,0.036372307095263,0.0257191049944601
36048,1.00547935886909,3,0.0536562550088117,0.0309784532730446
36050,1.04944782442441,2,0.0629220971871957,0.0444926416075451
36091,0.931342644793253,2,0.126231685998495,0.089259281170147
36103,0.995286263459436,2,0.0506081951758756,0.035785397992474
36131,0.930143866245187,2,0.100742745184239,0.0712358782751236
36133,0.906827060907556,5,0.09326157104952,0.0417078425110306
36136,1.08332065052874,3,0.0181210393824722,0.0104621869654661
36174,1.01774868943214,2,0.0608031169149519,0.042994296287841
36190,1.01859778553675,2,0.0311637447421827,0.022036095234364
36202,0.978317401699684,2,0.0826463752840584,0.058439812403846
36350,1.01175839803747,2,0.0526611860346616,0.0372370817504355
36353,0.96546025263222,4,0.0725484621635397,0.0362742310817698
36381,0.969838740788715,2,0.00846667985536269,0.00598684673986249
36428,1.02613619650902,2,0.0429505763697848,0.0303706438069455
36519,0.93862189078941,6,0.0548603922314122,0.022396661342651
36853,0.887622832997272,3,0.0918089801108781,0.0530059393810405
36856,0.883774150637028,2,0.11979353377732,0.0847068200762425
37002,1.03046805592777,2,0.0429781160607658,0.0303901173091899
37052,0.994105575771928,6,0.0783492950061814,0.0319859657453224
37054,1.02889013374397,2,0.0349794767682687,0.0247342252252001
37070,1.03674791459274,6,0.0619672161624081,0.0252980100631078
37132,0.916546028478627,6,0.0903710792254794,0.0368938386011763
38116,0.728627518802264,2,0.043570362674231,0.030808898905706
38136,0.629255578574325,2,0.146629137479698,0.103682457431429
38235,0.601760141870216,2,0.235365340214763,0.166428428122138
38264,0.832489826964188,2,0.00965490938270107,0.00682705189624955
38312,0.848463275846899,2,0.0290969592205241,0.020574657176741
38336,0.767940792725343,2,0.0320065916394206,0.022632077990903
38399,0.779908437563514,2,0.105307795966819,0.074463856639947
38450,0.722661042238541,2,0.0341470745867022,0.02414562799794
38512,0.59296373074581,2,0.302172005017311,0.213667873832476
38569,0.743654391065822,2,0.0207539079288195,0.0146752290325895
38683,0.481097338909151,2,0.0939761086710099,0.066451143710795
38875,0.622687704936521,2,0.117477253589349,0.0830689626482005
39012,0.662069363819537,1,,
39035,0.888384178803869,5,0.100390718434132,0.0448960941457521
39358,0.913490309636928,2,0.0354170289345825,0.0250436213291235
39531,1.00528852161094,2,0.0287944423609169,0.0203607454538896
39802,0.954245284517024,2,0.0757315031784123,0.0535502594469059
39813,0.813185084226044,3,0.0390724144995152,0.0225584690291838
39830,0.912726364619654,2,0.00317753022019207,0.002246853166123
40058,1.03997125385454,2,0.0489899766523113,0.03464114470102
40288,0.996762296222302,2,0.0412426309264947,0.0291629440020985
40290,1.02240931230673,4,0.0523212593398298,0.0261606296699149
40293,1.04807105052415,2,0.0308294960430225,0.021799745712585
40312,0.996546291581001,2,0.0119155380635024,0.00842555776618897
40376,0.926177149673985,2,0.115266964500744,0.081506052245265
40414,1.13073510090386,4,0.147079120196797,0.0735395600983984
40418,1.01466883673131,3,0.0520592617209068,0.0300564287683787
40619,0.993193632874061,5,0.087813560895084,0.039271418301545
40624,0.967706894828461,2,0.0187916768334858,0.013287722118824
40896,1.00218954869961,3,0.0178677992827782,0.0103159787257382
40899,1.00075880696959,2,0.0642407498621245,0.045425069856017
41132,0.94515198934143,3,0.0730086468232893,0.0421515618965964
41244,1.01308373134434,2,0.00361356960304122,0.00255517957060003
41246,1.08622959035632,2,0.00278983045512559,0.00197270803318006
41291,0.958853549656864,5,0.143079386337238,0.0639870468058037
41293,0.929014563350491,2,0.0702172960975256,0.049651126227144
41357,1.00575311871307,2,0.0257842427314178,0.0182322128831455
41396,1.00237781684581,6,0.0529396052480143,0.0216125033403336
41400,1.00754482062039,3,0.0580571158961962,0.0335192914910422
41460,0.989477667244998,2,0.0132984574655878,0.00940342945323802
41496,0.975658944229298,2,0.211668489759916,0.149672224472752
41621,0.987545892751664,6,0.041419650043071,0.0169095013216952
41630,1.06369382234916,3,0.072604748630733,0.0419183711663988
41762,1.01845888806436,4,0.032689412629303,0.0163447063146515
41766,0.97071496742152,2,0.0074174196385939,0.00524490772535602
41960,1.12096447433445,2,0.0095414677894881,0.00674683657642006
41964,0.969725791876006,3,0.0679500222640597,0.0392309636455959
42089,1.02895082390202,5,0.0435436574314268,0.0194733156011268
42093,0.948787676716608,3,0.0855686055849776,0.0494030574686678
42095,0.929175773742762,6,0.135226333012075,0.0552059192778766
42098,1.03680994557662,3,0.0972527065269787,0.0561488762927709
42202,0.997691457965164,4,0.0667686585764054,0.0333843292882027
42437,0.96276228254324,2,0.026963456448459,0.0190660428989335
42489,1.0044890632048,2,0.0559035555399316,0.0395297832147244
42874,1.03498490212145,2,0.0705061033928569,0.049855343824129
42945,1.00495282605268,3,0.0340100084272466,0.0196356875206123
42966,1.02592901930186,6,0.0348950815896452,0.0142458574045697
43175,1.02413455574425,2,0.0442255508137912,0.031272186882142
43187,1.00183795132113,6,0.0585436823525257,0.023900358237878
43284,1.00610891956246,2,0.0361644089134469,0.0255720987803015
43306,1.03662621435777,4,0.0426630624187171,0.0213315312093586
43413,1.05144963881182,4,0.0890055131610635,0.0445027565805318
43562,1.02699314660916,2,0.0522295981206751,0.0369319030097775
43571,1.00888050166612,6,0.0428160362531594,0.0174795736047911
43606,0.949966297844059,2,0.0475637019720181,0.03363261620275
43611,1.03836699047402,2,0.122768634551244,0.0868105340081975
43721,0.985294845916407,3,0.0773317778306855,0.0446475227474586
43764,1.03602491262744,6,0.0459123083902164,0.0187436214115555
43799,1.01006345455824,4,0.105094525783467,0.0525472628917335
43874,1.01728387950581,3,0.074902919843221,0.0432452209345726
43964,1.07171116979467,2,0.0292444413170385,0.02067894276729
43987,1.09141465200195,2,0.0361770130460342,0.025581011247925
44058,1.00860904940551,6,0.0638256415814323,0.026056709063379
44062,1.01784650272255,3,0.0758105906967639,0.0437692649462012
44096,0.994975872141051,4,0.0924608228233589,0.0462304114116795
44099,1.00969471927993,3,0.052207316400134,0.0301419081772853
44150,0.964343850098412,2,0.108075506925858,0.076420923827448
44210,1.02888810206661,6,0.0398908336691871,0.0162853646506239
44273,1.05018452942537,5,0.126488660977145,0.0565674488655645
44293,0.980021337673032,3,0.11622204101084,0.0671008266633759
44417,0.99203027807759,5,0.0707522338126901,0.0316413608730268
44420,0.947895434230555,2,0.101533399773824,0.0717949554969955
44538,0.867488156250336,4,0.0560510456583936,0.0280255228291968
44542,0.871054338589962,6,0.0815993028178239,0.0333127758784197
44544,0.987339183022314,6,0.0596751058750718,0.0243622599567481
44568,0.74537992687594,2,0.0241272113251975,0.017060514739168
44646,0.854629932176922,2,0.0300243939470232,0.0212304525609565
44782,1.01629337359244,6,0.0998824670154729,0.04077684640638
44889,1.02612003726747,2,0.00709177234633548,0.00501464031672505
45024,0.791743725872723,3,0.0493477150542192,0.0284909165704464
45294,0.940155183780392,2,0.0199589678508184,0.014113121512798
45420,1.04020751712039,2,0.083759098936922,0.0592266268443725
45530,1.0176417999184,6,0.140283642959662,0.057270557418325
45532,0.982679152605827,6,0.0644800760728242,0.0263238808257103
45539,1.01369354432196,4,0.0513115983396467,0.0256557991698233
45649,0.989237097201223,4,0.0554517698628684,0.0277258849314342
45780,1.029922871935,2,0.0297939935293125,0.021067534863205
45786,1.012235994718,3,0.068738521964272,0.0396862041597694
45931,0.959940091106387,2,0.035626657798165,0.025191851320095
46069,1.00074115205859,5,0.160015133407183,0.0715609431454318
46174,1.01890223146799,6,0.126519775866416,0.0516514822073357
46368,0.955772503041433,2,0.0964686194945874,0.0682136150163276
46422,1.01834895091574,2,0.0307916168537088,0.0217729610809555
46488,1.02616017836162,2,0.0344505091331862,0.0243601886234051
46509,0.974931081062026,3,0.0111471246552908,0.00643579542042248
46596,1.00109740629563,2,0.048236798127291,0.034108567058534
46621,1.10780859420451,1,,
46633,0.963108176522981,4,0.0627881217172597,0.0313940608586298
46652,0.911036904842029,2,0.0797284438315623,0.0563765232867485
46797,0.994429502897926,2,0.0317964172201064,0.022483462233774
46798,0.993045598787617,2,0.00297281072392083,0.00210209462206851
47028,0.995640664863955,2,0.00327066851803512,0.00231271188811599
47124,0.998226416062195,2,0.0597969510455177,0.0422828295785656
47369,0.961769255736036,6,0.0602297163965526,0.0245886787540159
47376,0.982126793455303,4,0.0880706323041999,0.0440353161521
47527,0.95634408583834,2,0.0923690513176103,0.0653147825584505
47531,1.00776302769659,6,0.068704637043698,0.0280485506200299
47706,0.941577723883267,4,0.0837615010652253,0.0418807505326126
47739,1.02066910806287,3,0.0560411248437682,0.032355358514239
47871,0.947421709762733,6,0.0465254783512126,0.018993946999896
47878,1.01906072031939,3,0.0463575102656874,0.0267645210308555
47925,0.901826234291377,2,0.00726116969857052,0.00513442233320549
48027,0.932871850540299,4,0.0917425097472779,0.045871254873639
48040,1.0291625630705,3,0.0477439730734755,0.0275649957061533
48095,0.954235407049126,3,0.144819389848816,0.0836115137130912
48137,0.920912849407223,4,0.108707918749201,0.0543539593746007
48275,0.983745316441393,2,0.0418296825452085,0.0295780521825975
48284,0.899068249529625,3,0.133090077797697,0.0768395922429686
48501,0.956961181190166,3,0.107800381222053,0.0622385791172967
48564,0.949928913719149,2,0.0953216101709806,0.0674025569455209
48615,1.01371993123232,2,0.0527080976531201,0.0372702532739639
48708,1.01954140111608,2,0.0489138471695476,0.0345873130275095
48714,0.972327682942981,3,0.0726145859959588,0.0419240507718601
48733,0.924122724764253,2,0.00161744940717135,0.00114370944403702
48786,1.02434604519278,2,0.108622726958854,0.0768078668235805
48957,0.982214984877138,2,0.0582979726559391,0.0412228917944424
49048,1.05119493163474,2,0.0920078379834327,0.0650593661603985
49113,1.16477132955875,1,,
49150,1.00010226984931,2,0.0225652168598303,0.015956017860531
49157,1.01527081507376,5,0.065508110409699,0.0292961175907297
49160,1.07589788766104,2,0.089195778122669,0.06307093956375
49202,1.07888386370883,2,0.0596096213332665,0.042150367468715
49221,1.07654192371867,2,0.0761239042746492,0.053827728923
49233,1.00205662348111,6,0.047384065688547,0.0193444638125767
49240,0.934413154928148,2,0.0460093724926725,0.0325335392877065
49739,1.0323771862272,6,0.0663849434166642,0.0271015396623934
49817,1.02021388057704,6,0.0384660791433782,0.0157037110511318
49941,0.951126552646274,2,0.0666603566556183,0.0471359902275015
49943,0.962841177701604,2,0.00190587275814214,0.00134765555136102
49973,1.04549183121788,2,0.054863918575362,0.038794648867105
49986,1.03280707003212,3,0.0297851775788425,0.0171964802930055
50006,1.02779345574517,6,0.0979670847999507,0.0399948948913082
50039,1.01088274582173,2,0.10573462678513,0.0747656716059939
50087,0.963498228099778,2,0.0118881002520231,0.00840615630363101
50092,1.05953715226561,2,0.0198774208122776,0.0140554590488601
50400,1.03120635294632,3,0.0375693955158674,0.0216907006143775
50459,0.965331093723349,2,0.0420163220847608,0.0297100262666525
50595,0.907548148857529,2,0.138620072901566,0.0980191935572709
50628,1.08331424607991,2,0.0164995682567455,0.011666956600995
50724,1.02310214216733,2,0.0529305130197357,0.037427524687938
50785,1.02653761605261,3,0.065694615553108,0.0379288039738959
50787,1.0212190257899,3,0.104175132083358,0.0601455405511917
50837,0.982568948483162,6,0.0734064258568852,0.0299680478651357
51049,0.976666928028076,2,0.0303271219831395,0.0214445136081495
51106,1.03622908687031,3,0.0703013495399606,0.0405885030812902
51113,1.06354147349011,2,0.0647434067718229,0.045780501965475
51206,1.00478073381188,3,0.121426357625918,0.0701055402620394
51240,1.06395942760943,2,0.0145996333671229,0.01032349975673
51329,0.957913424610078,2,0.126738910110395,0.0896179427792526
51494,0.997377509656061,2,0.102993145513359,0.0728271516082289
51549,0.977784456264704,2,0.0401072265291055,0.0283600918533155
