position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
5857,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
5924,b/b,45.6678855372071,28.4006641707346,0.621895755335457,1.22243597873573e-05,7.60227746345093e-06,0.999987775640213,0.999992397722537,SP_0006,431,0.921698220776084,0.941185975562983
5980,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
5982,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
6075,b/b,757.087914921512,467.775645165041,0.61786172509904,0.000202656964599782,0.000125213981750957,0.9997973430354,0.999874786018249,SP_0006,431,0.92061435569359,0.940079193980843
6150,b/b,132.722292342508,80.1901105997213,0.604194737631412,3.5527045632007e-05,2.14652540144497e-05,0.999964472954368,0.999978534745986,SP_0006,431,0.916936591572608,0.936323669738665
6180,b/b,216.922456301734,130.308929724547,0.600716642924652,5.8065708989947e-05,3.48810377734808e-05,0.99994193429101,0.999965118962227,SP_0006,431,0.915983500158803,0.93535042681394
6276,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
6323,-/-,23.5475034801224,8.3531365208043,0.354735546715412,6.30318551535609e-06,2.23596395983851e-06,0.999993696814485,0.99999776403604,SP_0006,431,0.829151399397424,0.846682407691077
6353,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
6444,b/b,164.832524360857,76.8488559913996,0.466223861397399,4.41222986074926e-05,2.05708684305143e-05,0.999955877701392,0.999979429131569,SP_0006,431,0.874201061214544,0.892684568648302
6467,b/b,350.358309355761,213.84029493259,0.610347433533972,9.37837602436315e-05,5.72406773718658e-05,0.999906216239756,0.999942759322628,SP_0006,431,0.918603413492566,0.938025733797664
6597,b/b,189.093588552498,83.531365208043,0.441746152513532,5.06164897445262e-05,2.23596395983851e-05,0.999949383510255,0.999977640360402,SP_0006,431,0.865309961979395,0.883605482111263
6689,b/b,151.274870841999,25.0594095624129,0.165654807192575,4.04931917956209e-05,6.70789187951553e-06,0.999959506808204,0.99999329210812,SP_0006,431,0.70362003506222,0.718496894317624
6810,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
6900,+/+,0.713560711518861,1.67062730416086,2.34125460832172,1.91005621677457e-07,4.47192791967702e-07,0.999999808994378,0.999999552807208,SP_0006,431,1.14023608260341,1.16434445199816
6982,+/+,4.99492498063203,3.34125460832172,0.66892988809192,1.3370393517422e-06,8.94385583935404e-07,0.999998662960648,0.999999105614416,SP_0006,431,0.933717561120557,0.953459444593021
7023,b/,4.99492498063203,0,0,1.3370393517422e-06,0,0.999998662960648,1,SP_0006,431,0,0
7167,b/b,384.609223508666,278.994759794864,0.725397995528251,0.000102952030084149,7.46811962586062e-05,0.999897047969916,0.999925318803741,SP_0006,431,0.94707288634645,0.967097145652169
7284,b/-,2.85424284607545,1.67062730416086,0.58531365208043,7.64022486709829e-07,4.47192791967702e-07,0.999999235977513,0.999999552807208,SP_0006,431,0.911704885747419,0.930981348315073
7472,b/b,259.736098992866,228.875940670038,0.881186487198011,6.95260462905944e-05,6.12654124995752e-05,0.999930473953709,0.9999387345875,SP_0006,431,0.979147406253595,0.999849827201345
7547,b/+,27.8288677492356,8.3531365208043,0.300160847220733,7.44921924542083e-06,2.23596395983851e-06,0.999992550780755,0.99999776403604,SP_0006,431,0.801612343242312,0.818561084627648
7673,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
7919,b/,2.85424284607545,0,0,7.64022486709829e-07,0,0.999999235977513,1,SP_0006,431,0,0
7932,b/b,224.771624128441,50.1188191248258,0.222976629363973,6.0166770828399e-05,1.34157837590311e-05,0.999939833229172,0.999986584216241,SP_0006,431,0.752605216044203,0.768517784356705
8026,b/b,93.4764532089709,36.7538006915389,0.393187796817388,2.50217364397469e-05,9.83824142328944e-06,0.99997497826356,0.999990161758577,SP_0006,431,0.846115374124774,0.864005057060784
8028,+/b,2.14068213455658,5.01188191248258,2.34125460832172,5.73016865032372e-07,1.34157837590311e-06,0.999999426983135,0.999998658421624,SP_0006,431,1.14023617891368,1.16434455034474
8034,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0006,431,0,0
8147,b/b,172.681692187564,111.932029378778,0.648198589907253,4.62233604459446e-05,2.9961917061836e-05,0.999953776639554,0.999970038082938,,431,0.92852529876301,0.948157400602688
8479,b/b,305.403984530073,175.41586693689,0.574373209985469,8.17504060779517e-05,4.69552431566087e-05,0.999918249593922,0.999953044756843,,431,0.908589245255405,0.927799832858191
8497,b/,1.42712142303772,0,0,3.82011243354914e-07,0,0.999999617988757,1,,431,0,0
8537,-/-,54.2306140754335,53.4600737331475,0.985791414030198,1.45164272474867e-05,1.43101693429665e-05,0.999985483572753,0.999985689830657,SP_0007,431,0.997640876166845,1.01873431035375
8582,b/b,137.003656611621,65.1544648622736,0.47556734231535,3.66730793620718e-05,1.74405188867404e-05,0.999963326920638,0.999982559481113,SP_0007,431,0.877472730740876,0.896025412110349
8612,b/b,146.279945861367,115.273283987099,0.788032038898531,3.91561524438787e-05,3.08563026457714e-05,0.999960843847556,0.999969143697354,SP_0007,431,0.960728608509128,0.981041595034826
8751,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0007,431,0,0
9118,b/b,193.374952821611,8.3531365208043,0.0431965794893307,5.17625234745909e-05,2.23596395983851e-06,0.999948237476525,0.99999776403604,,431,0.482037281074311,0.492229146611178
9169,b/b,231.90723124363,168.733357720247,0.727589893663058,6.20768270451736e-05,4.51664719887379e-05,0.999937923172955,0.999954833528011,SP_0009,431,0.94757202768032,0.967606840487933
9546,b/b,2.85424284607545,3.34125460832172,1.17062730416086,7.64022486709829e-07,8.94385583935404e-07,0.999999235977513,0.999999105614416,SP_0010,431,1.02597050595536,1.04766292239706
9635,b/b,189.807149264017,60.142582949791,0.316861525938278,5.08074953662036e-05,1.60989405108373e-05,0.999949192504634,0.999983901059489,SP_0010,431,0.810534440932594,0.827671825029886
9755,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0010,431,0,0
9759,b/b,39.9593998450562,3.34125460832172,0.08361623601149,1.06963148139376e-05,8.94385583935404e-07,0.999989303685186,0.999999105614416,SP_0010,431,0.590920022786547,0.603414030307834
9819,b/b,217.636017013253,5.01188191248258,0.0230287338523448,5.82567146116245e-05,1.34157837590311e-06,0.999941743285388,0.999998658421624,SP_0010,431,0.378343738198888,0.386343178611142
10054,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0010,431,0,0
10092,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0010,431,0,0
10095,+/,38.5322784220185,0,0,1.03143035705827e-05,0,0.999989685696429,1,SP_0010,431,0,0
10461,b/b,64.9340247482164,5.01188191248258,0.07718421785676,1.73815115726486e-05,1.34157837590311e-06,0.999982618488427,0.999998658421624,,431,0.577724382181072,0.589939390131155
10483,b/,2.85424284607545,0,0,7.64022486709829e-07,0,0.999999235977513,1,,431,0,0
11200,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0011,431,0,0
11987,b/-,76.3509961325182,1.67062730416086,0.0218808841899226,2.04376015194879e-05,4.47192791967702e-07,0.999979562398481,0.999999552807208,SP_0012,431,0.369917378741874,0.377738657991241
12097,b/b,100.612060324159,71.836974078917,0.713999632325064,2.69317926565215e-05,1.92292900546112e-05,0.999973068207343,0.999980770709945,SP_0012,431,0.94446519885514,0.964434323005723
12110,-/,18.5525784994904,0,0,4.96614616361389e-06,0,0.999995033853836,1,SP_0012,431,0,0
12119,-/,2.85424284607545,0,0,7.64022486709829e-07,0,0.999999235977513,1,SP_0012,431,0,0
12149,b/,22.8339427686036,0,0,6.11217989367863e-06,0,0.999993887820106,1,SP_0012,431,0,0
12201,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0012,431,0,0
12237,b/b,14.2712142303772,13.3650184332869,0.936501843328688,3.82011243354914e-06,3.57754233574162e-06,0.999996179887567,0.999996422457664,SP_0012,431,0.989185153354293,1.01009980553967
12248,b/b,3497.16104715394,3932.65667399467,1.12452833054261,0.000936118551841218,0.00105269183229197,0.999063881448159,0.998947308167708,SP_0012,431,1.01936705273,1.04091985028745
12315,-/,4.28136426911317,0,0,1.14603373006474e-06,0,0.99999885396627,1,,431,0,0
12325,b/b,28.5424284607545,60.142582949791,2.10712914748955,7.64022486709829e-06,1.60989405108373e-05,0.999992359775133,0.999983901059489,,431,1.12286888306367,1.14661005230729
12342,-/,2.14068213455658,0,0,5.73016865032372e-07,0,0.999999426983135,1,,431,0,0
12414,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0013,431,0,0
12546,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0013,431,0,0
12605,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0013,431,0,0
12784,b/,14.2712142303772,0,0,3.82011243354914e-06,0,0.999996179887567,1,SP_0013,431,0,0
12881,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0013,431,0,0
13643,b/,47.8085676717637,0,0,1.27973766523896e-05,0,0.999987202623348,1,SP_0013,431,0,0
13775,b/,6.42204640366975,0,0,1.71905059509712e-06,0,0.999998280949405,1,SP_0013,431,0,0
21333,b/b,102.752742458716,91.8845017288473,0.894229190678435,2.75048095215538e-05,2.45956035582236e-05,0.999972495190478,0.999975404396442,SP_0017,431,0.981570386604272,1.00232403738611
21591,-/-,63.5069033251787,48.448191820665,0.762880715071123,1.69995003292937e-05,1.29685909670634e-05,0.999983000499671,0.999987031409033,SP_0017,431,0.955382026869543,0.975581968941437
21752,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0017,431,0,0
22026,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
22138,+/,2.85424284607545,0,0,7.64022486709829e-07,0,0.999999235977513,1,,431,0,0
22363,b/,1.42712142303772,0,0,3.82011243354914e-07,0,0.999999617988757,1,SP_0018,431,0,0
22405,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0018,431,0,0
22408,b/b,284.710723896026,240.570331799164,0.844964069168741,7.62112430493054e-05,6.43957620433491e-05,0.999923788756951,0.999935604237957,SP_0018,431,0.972227223804727,0.992783329162835
22421,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0018,431,0,0
22654,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
22658,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
22749,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
22766,-/,1.42712142303772,0,0,3.82011243354914e-07,0,0.999999617988757,1,,431,0,0
22792,b/b,57.0848569215089,222.193431453394,3.89233578633486,1.52804497341966e-05,5.94766413317044e-05,0.999984719550266,0.999940523358668,,431,1.22404209032757,1.24992239644887
22941,b/b,53.5170533639146,65.1544648622736,1.21745239632729,1.43254216258093e-05,1.74405188867404e-05,0.999985674578374,0.999982559481113,SP_0019,431,1.03243656211744,1.05426569241416
23051,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0019,431,0,0
23238,b/b,176.249495745159,218.852176845073,1.24171803113419,4.71783885543319e-05,5.8582255747769e-05,0.999952821611446,0.999941417744252,SP_0019,431,1.03569137541893,1.05758932325491
23292,b/b,27.8288677492356,40.0950552998607,1.44077206665952,7.44921924542083e-06,1.07326270072248e-05,0.999992550780755,0.999989267372993,SP_0019,431,1.06020047829468,1.08261662978574
23395,-/-,73.4967532864427,91.8845017288473,1.25018449958927,1.96735790327781e-05,2.45956035582236e-05,0.999980326420967,0.999975404396442,SP_0019,431,1.03681046234201,1.05873207138407
23436,b/b,618.657136886853,656.556530535218,1.06126073941227,0.000165601873994355,0.000175746767243307,0.999834398126006,0.999824253232757,SP_0019,431,1.00980329123579,1.03115387918207
23505,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0019,431,0,0
23615,b/b,351.785430778799,232.21719527836,0.660110325672859,9.41657714869864e-05,6.21597980835106e-05,0.999905834228513,0.999937840201916,SP_0019,431,0.931524775302577,0.951220296016214
23886,b/,2.85424284607545,0,0,7.64022486709829e-07,0,0.999999235977513,1,SP_0019,431,0,0
23904,b/b,111.315470996942,100.237638249652,0.9004825416622,2.97968769816833e-05,2.68315675180621e-05,0.999970203123018,0.999973168432482,SP_0019,431,0.982719164490924,1.0034971042442
23938,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0019,431,0,0
24012,b/b,109.888349573905,163.721475807764,1.48988929620473,2.94148657383284e-05,4.38248936128348e-05,0.999970585134262,0.999956175106387,,431,1.06572866344742,1.08826169909237
24016,b/b,14.2712142303772,13.3650184332869,0.936501843328688,3.82011243354914e-06,3.57754233574162e-06,0.999996179887567,0.999996422457664,,431,0.989185153354293,1.01009980553967
24068,b/b,49.2356890948014,78.5194832955604,1.59476763175538,1.31793878957445e-05,2.1018061222482e-05,0.999986820612104,0.999978981938778,,431,1.07694166922339,1.09971178496903
24153,b/b,312.539591645261,400.950552998607,1.28287923743656,8.36604622947263e-05,0.000107326270072248,0.999916339537705,0.999892673729928,,431,1.04106942910644,1.06308108681961
24156,b/b,302.549741683997,504.52944585658,1.66759172573858,8.09863835912419e-05,0.000135052223174246,0.999919013616409,0.999864947776826,,431,1.08431091700816,1.10723684307279
24158,b/b,142.712142303772,230.546567974199,1.61546567974199,3.82011243354914e-05,6.17126052915429e-05,0.999961798875664,0.999938287394708,,431,1.07907024180621,1.10188536263009
24234,-/-,362.488841451582,536.271364635636,1.47941482140014,9.70308558121483e-05,0.000143548886221632,0.999902969144188,0.999856451113778,,431,1.0645712441222,1.08707980808706
24281,b/b,45.6678855372071,33.4125460832172,0.731642065100538,1.22243597873573e-05,8.94385583935404e-06,0.999987775640213,0.999991056144161,,431,0.948489711421136,0.968543927104126
24321,-/+,0.713560711518861,3.34125460832172,4.68250921664344,1.91005621677457e-07,8.94385583935404e-07,0.999999808994378,0.999999105614416,SP_0020,431,1.25450173045242,1.28102605430564
24505,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0020,431,0,0
24627,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0020,431,0,0
24820,b/,34.2509141529054,0,0,9.16826984051795e-06,0,0.999990831730159,1,,431,0,0
24821,+/+,0.713560711518861,1.67062730416086,2.34125460832172,1.91005621677457e-07,4.47192791967702e-07,0.999999808994378,0.999999552807208,,431,1.14023608260341,1.16434445199816
24824,b/,56.3712962099901,0,0,1.50894441125191e-05,0,0.999984910555887,1,,431,0,0
24877,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
24956,+/,2.85424284607545,0,0,7.64022486709829e-07,0,0.999999235977513,1,,431,0,0
25079,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0021,431,0,0
25155,b/b,319.67519876045,307.395423965598,0.961586714132135,8.55705185115008e-05,8.22834737220572e-05,0.999914429481488,0.999917716526278,SP_0021,431,0.99354218599061,1.01454896028461
25322,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0021,431,0,0
25343,b/b,146.993506572885,300.712914748955,2.04575645387335,3.93471580655562e-05,8.04947025541864e-05,0.999960652841934,0.999919505297446,SP_0021,431,1.11800212267207,1.14164039247313
25604,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0022,431,0,0
25664,b/b,685.018283058107,823.619260951304,1.20233179364855,0.000183365396810359,0.000220466046440077,0.99981663460319,0.99977953395356,SP_0022,431,1.03038209433458,1.0521677863741
25681,b/b,266.871706108054,400.950552998607,1.5024093743241,7.1436102507369e-05,0.000107326270072248,0.999928563897493,0.999892673729928,SP_0022,431,1.0671119546869,1.08967423769272
25683,-/b,0.713560711518861,3.34125460832172,4.68250921664344,1.91005621677457e-07,8.94385583935404e-07,0.999999808994378,0.999999105614416,SP_0022,431,1.25450173045242,1.28102605430564
25761,b/b,309.685348799186,285.677269011507,0.922475894062245,8.28964398080164e-05,7.6469967426477e-05,0.999917103560192,0.999923530032574,SP_0022,431,0.9866965153289,1.00755854945936
25768,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0022,431,0,0
25802,b/b,73.4967532864427,81.8607379038822,1.11380073599771,1.96735790327781e-05,2.19124468064174e-05,0.999980326420967,0.999978087553194,SP_0022,431,1.01776765762589,1.03928663867063
25809,b/b,306.117545241592,310.73667857392,1.01508941060103,8.19414116996291e-05,8.31778593059926e-05,0.9999180585883,0.999916822140694,SP_0022,431,1.00246911813252,1.02366463735481
25841,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0022,431,0,0
25971,b/b,133.435853054027,168.733357720247,1.26452789005612,3.57180512536845e-05,4.51664719887379e-05,0.999964281948746,0.999954833528011,SP_0023,431,1.03869180271527,1.06065318952736
26221,b/b,97.0442567665652,85.2019925122039,0.877970478120645,2.59767645481342e-05,2.28068323903528e-05,0.999974023235452,0.99997719316761,SP_0023,431,0.978545484190848,0.999235178511492
26363,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0023,431,0,0
26384,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0023,431,0,0
26701,b/+,87.0544068053011,38.4244279956998,0.441384065503275,2.33026858446498e-05,1.02854342152571e-05,0.999976697314155,0.999989714565785,SP_0023,431,0.865176957617583,0.883469665596481
26705,-/,2.14068213455658,0,0,5.73016865032372e-07,0,0.999999426983135,1,SP_0023,431,0,0
26938,b/b,117.023956689093,115.273283987099,0.985040048623163,3.1324921955103e-05,3.08563026457714e-05,0.999968675078045,0.999969143697354,SP_0023,431,0.997515136990406,1.01860591263443
26999,b/b,94.9035746320086,80.1901105997213,0.844964069168741,2.54037476831018e-05,2.14652540144497e-05,0.999974596252317,0.999978534745986,SP_0023,431,0.972228486382704,0.992784618435895
27022,-/,1.42712142303772,0,0,3.82011243354914e-07,0,0.999999617988757,1,SP_0023,431,0,0
27064,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0023,431,0,0
27196,b/b,52.8034926523957,25.0594095624129,0.47457863682197,1.41344160041318e-05,6.70789187951553e-06,0.999985865583996,0.99999329210812,,431,0.877131358023121,0.895676821642072
27206,b/b,42.1000819796128,38.4244279956998,0.912692474430501,1.126933167897e-05,1.02854342152571e-05,0.999988730668321,0.999989714565785,,431,0.98493972533646,1.00576461510469
27210,b/b,99.8984996126406,78.5194832955604,0.785992618508006,2.6740787034844e-05,2.1018061222482e-05,0.999973259212965,0.999978981938778,,431,0.960301832755602,0.980605795827586
27214,-/b,4.28136426911317,13.3650184332869,3.12167281109563,1.14603373006474e-06,3.57754233574162e-06,0.99999885396627,0.999996422457664,,431,1.18766099885604,1.21277208814097
27301,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
27305,b/b,242.610641916413,177.086494241051,0.729920554359125,6.49419113703355e-05,4.74024359485764e-05,0.99993505808863,0.999952597564051,,431,0.948099142674939,0.968145100440335
27320,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
27400,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0024,431,0,0
27646,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0024,431,0,0
27753,+/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0024,431,0,0
27873,b/b,162.6918422263,133.650184332869,0.821492845025165,4.35492817424602e-05,3.57754233574162e-05,0.999956450718258,0.999964224576643,,431,0.967583898864433,0.98804182894587
27875,b/b,498.778937351684,477.799408990006,0.957938223147371,0.000133512929552543,0.000127897138502763,0.999866487070447,0.999872102861497,,431,0.992915133654498,1.01390864998413
27876,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,,431,0,0
27942,b/b,129.868049496433,152.027084678638,1.17062730416086,3.47630231452972e-05,4.06945440690609e-05,0.999965236976855,0.999959305455931,SP_0025,431,1.0259714871532,1.04766392434067
27946,b/b,29.9695498837922,5.01188191248258,0.16723247202298,8.0222361104532e-06,1.34157837590311e-06,0.99999197776389,0.999998658421624,SP_0025,431,0.70518575154167,0.72009571523205
28011,b/b,132.008731630989,125.297047812065,0.949157273643941,3.53360400103296e-05,3.35394593975776e-05,0.99996466395999,0.999966460540602,SP_0025,431,0.991397688787755,1.01235912130427
28171,b/b,151.988431553518,25.0594095624129,0.164877085093079,4.06841974172984e-05,6.70789187951553e-06,0.999959315802583,0.99999329210812,SP_0026,431,0.702844249499319,0.717704706077061
28173,b/b,216.208895590215,240.570331799164,1.11267545742022,5.78747033682695e-05,6.43957620433491e-05,0.999942125296632,0.999935604237957,SP_0026,431,1.01760174263598,1.03911721568801
28184,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0026,431,0,0
28206,b/b,325.383684452601,215.510922236751,0.662328606301539,8.70985634849205e-05,5.76878701638336e-05,0.999912901436515,0.999942312129836,SP_0026,431,0.932078217039173,0.951785439345163
28374,b/b,455.965294660553,367.538006915389,0.806065749343942,0.000122052592251895,9.83824142328944e-05,0.999877947407748,0.999901617585767,SP_0026,431,0.964456156550981,0.984847955794941
28381,b/b,178.390177879715,147.015202766156,0.824121622129246,4.77514054193643e-05,3.93529656931578e-05,0.999952248594581,0.999960647034307,SP_0026,431,0.968110477361884,0.988579541057776
28383,b/-,19.2661392110093,1.67062730416086,0.0867131336415452,5.15715178529134e-06,4.47192791967702e-07,0.999994842848215,0.999999552807208,SP_0026,431,0.596915732781151,0.609536509480803
28416,-/,1.42712142303772,0,0,3.82011243354914e-07,0,0.999999617988757,1,SP_0026,431,0,0
28419,-/,1.42712142303772,0,0,3.82011243354914e-07,0,0.999999617988757,1,SP_0026,431,0,0
28433,-/,0.713560711518861,0,0,1.91005621677457e-07,0,0.999999808994378,1,SP_0026,431,0,0
28481,b/b,184.098663571866,247.252841015807,1.34304527919231,4.9279450392784e-05,6.61845332112199e-05,0.999950720549607,0.999933815466789,SP_0026,431,1.04862382200389,1.07079520461729
28498,b/b,493.784012371052,526.247600810671,1.0657445110135,0.0001321758902008,0.000140865729469826,0.999867824109799,0.99985913427053,SP_0026,431,1.01049806690185,1.03186334470811
28559,b/b,169.11388862997,91.8845017288473,0.54332912851348,4.52683323375574e-05,2.45956035582236e-05,0.999954731667662,0.999975404396442,SP_0026,431,0.899431629290855,0.918448594544886
